td_browser,td_color,td_ip,td_version,td_client_id,td_os_version,td_browser_version,td_viewport,td_charset,td_os,td_screen,td_language,td_global_id,td_platform,td_user_agent,td_fingerprint_id,td_title,td_description,td_url,td_host,td_path,td_referrer,time
Chrome,24-bit,113.42.16.83,1.3.0,1a88a3fa-bad0-4c06-a015-781e82db8b8f,,60.0.3112,1858x941,utf-8,Windows 7,1920x1080,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Built-in Software � Nintendo 3DS� family of systems � System software,"Start having fun with your Nintendo 3DS� family system right away, thanks 
to a full suite of built-in features and apps.",https://www.nintendo.com/3ds/built-in-software,Built-in Software � Nintendo 3DS� family of systems � System software,Built-in Software � Nintendo 3DS� family of systems � System software,https://www.google.com,1533994766
Chrome,24-bit,73.158.154.115,1.7.2,1bc820b3-ae6d-4beb-b3be-98b00b1b755a,10.12.6,60.0.3112,2063x1315,utf-8,Mac OS X,2560x1440,en-us,c1d7dff4-3748-49f3-8f6f-fb9c831fb7a2,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,Stay tuned for news about this amiibo figure's features�coming soon!,https://www.nintendo.com/amiibo/detail/king-k-rool-amiibo-super-smash-bros-series,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,King K. Rool amiibo Figure by Nintendo - Super Smash Bros. Series,https://www.google.com,1533994464
Chrome,24-bit,66.162.182.66,1.7.2,0dadfe7a-9b96-4116-be00-c1faf3486c88,,61.0.3163,1264x885,utf-8,Windows 7,1920x1080,en-us,36d98780-48e2-490d-a905-1e6e8085835b,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Kirby's Extra Epic Yarn for Nintendo 3DS - Nintendo Game Details,"Learn more details about Kirby's Extra Epic Yarn for Nintendo 3DS and take 
a look at gameplay screenshots and videos.",https://www.nintendo.com/games/detail/kirbys-extra-epic-yarn-3ds,Kirby's Extra Epic Yarn for Nintendo 3DS - Nintendo Game Details,Kirby's Extra Epic Yarn for Nintendo 3DS - Nintendo Game Details,https://www.facebook.com,1533994655
Chrome,24-bit,122.212.152.106,1.3.0,6d604396-35ab-4a2e-9216-12da3035f48e,10.11.6,60.0.3112,1875x1080,utf-8,Mac OS X,1920x1200,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Ridley amiibo Figure by Nintendo - Super Smash Bros. Series,"Ridley is the leader of the Space Pirates in the Metroid� series and 
Samus�s long-standing rival in battle. He looks like a pterosaur but has 
high intelligence and a brutal nature. Ridley utilizes wings for a full 
range of flight and attacks with fireballs from his mouth and whips of his 
tail.",https://www.nintendo.com/amiibo/detail/ridley-amiibo-super-smash-bros-series,Ridley amiibo Figure by Nintendo - Super Smash Bros. Series,Ridley amiibo Figure by Nintendo - Super Smash Bros. Series,https://www.facebook.com,1533995074
Firefox,24-bit,72.139.73.50,1.3.0,df5230a2-2250-4ca3-a261-d49d7adae0fc,,53,1855x985,utf-8,Ubuntu,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Country Selector - Official Site,"Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/countryselector,Nintendo Country Selector - Official Site,Nintendo Country Selector - Official Site,https://www.facebook.com,1533993350
Chrome,24-bit,183.74.193.79,1.3.0,7a563e54-d49c-4584-a988-18e9f5651b2e,,60.0.3112,1707x723,utf-8,Windows,1280x720,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Game Guide - Nintendo Game Store,"Search for games for Nintendo 3DS and Nintendo 2DS, Wii U, and Wii 
consoles, and find out where to purchase. Filter by age range, genre, 
character, and more.",https://www.nintendo.com/games/game-guide,Game Guide - Nintendo Game Store,Game Guide - Nintendo Game Store,(direct),1533994549
Chromium,24-bit,180.221.53.34,1.7.2,201bdbc0-6b4a-4399-8b11-86416efb2615,,60.0.3112,1615x936,utf-8,Ubuntu,1680x1050,ja,082b42a6-bda6-4db2-9389-d310ce95c99d,Linux x86_64,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/checkout/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",(none),1533992647
Mobile Safari,24-bit,66.249.89.216,1.7.2,27114a58-234a-456a-8c77-3f89949c75cd,9.1,9,360x600,utf-8,iOS,360x600,en-us,394c4dab-d464-4e2c-a516-dd64277e257f,Linux x86_64,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,New Nintendo 3DS XL - Nintendo 3DS - Official Site,"Check out the details of the New Nintendo 3DS and learn why it's the 
perfect system for playing your favorite games any place, any time.",https://www.nintendo.com/3ds/new-nintendo-3ds/,New Nintendo 3DS XL - Nintendo 3DS - Official Site,New Nintendo 3DS XL - Nintendo 3DS - Official Site,(direct),1531714129
Chrome,24-bit,141.226.180.237,1.7.2,8d826678-6425-47e1-e69e-b58307bfa649,,60.0.3112,1920x950,utf-8,Windows,1920x1080,en-us,f20321c8-b477-4c03-9e1d-b53d0d276fa4,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Switch� - Official site � Nintendo gaming system,"Find out about the Nintendo Switch� system, a gaming console you can play 
both at home and on-the-go. Watch videos, learn about the games, and buy 
your system.",https://www.nintendo.com/switch/,Nintendo Switch� - Official site � Nintendo gaming system,Nintendo Switch� - Official site � Nintendo gaming system,(direct),1531714640
Chrome,24-bit,153.142.210.4,1.3.0,fe472df0-9a31-4e51-bf6c-d1cd37657b4c,10.11.6,60.0.3112,1440x690,utf-8,Mac OS X,1440x900,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,amiibo by Nintendo - amiibo for Wii U and New Nintendo 3DS XL,"Have fun with your favorite Nintendo characters with amiibo�. Just tap 
amiibo accessories to the Nintendo Switch (no portal required!) and watch 
them come to life.",https://www.nintendo.com/amiibo/,amiibo by Nintendo - amiibo for Wii U and New Nintendo 3DS XL,amiibo by Nintendo - amiibo for Wii U and New Nintendo 3DS XL,https://www.twitter.com,1531715744
Chrome,24-bit,52.69.164.97,1.7.2,70e55872-4eb4-4b9b-a49d-19a1e47d42c0,10.12.4,60.0.3112,1440x776,utf-8,Mac OS X,1440x900,en-us,8709b0ee-2899-4e97-be1f-078a533b2a10,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/order-confirmation/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.google.com,1531714683
Chrome,24-bit,221.241.204.35,1.3.0,ec7a52bd-b09b-4443-acfb-ab967b47da91,10.11.6,60.0.3112,1080x1783,utf-8,Mac OS X,1080x1920,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Game Guide - Nintendo Game Store,"Search for games for Nintendo 3DS and Nintendo 2DS, Wii U, and Wii 
consoles, and find out where to purchase. Filter by age range, genre, 
character, and more.",https://www.nintendo.com/games/game-guide,Game Guide - Nintendo Game Store,Game Guide - Nintendo Game Store,(direct),1531717079
Chrome Mobile,32-bit,182.251.47.136,1.8.3,01c66859-7630-4663-a528-43e4e20f6c49,6.0.1,60.0.3112.116,360x568,utf-8,Android,360x640,ja,7fc60e59-6600-40f0-b459-c988d52f9299,Linux armv8l,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,New Nintendo 3DS XL - Nintendo 3DS - Official Site,"Check out the details of the New Nintendo 3DS and learn why it's the 
perfect system for playing your favorite games any place, any time.",https://www.nintendo.com/3ds/new-nintendo-3ds/,New Nintendo 3DS XL - Nintendo 3DS - Official Site,New Nintendo 3DS XL - Nintendo 3DS - Official Site,https://www.google.com,1531166639
Chrome,24-bit,103.5.113.32,1.7.2,d3785a7a-2e52-47f2-9ef2-36dd2d55b043,,60.0.3112,1522x719,utf-8,Windows 8.1,1536x864,en-us,cb3f7d37-6a3d-41c7-9a6a-d4fb999b1967,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Three NES games jump, punch and blast their way to Nintendo Switch Online 
in April - Nintendo Official Site","Three NES games are coming to the Nintendo Switch Online service this 
month, including a star of the Mushroom Kingdom, a star of the boxing ring 
and a star of, well, the stars themselves! Super Mario Bros.: The Lost 
Levels, Punch-Out!! Featuring Mr. Dream and Star Solider will all be 
available to play on the Nintendo Switch system starting on April 10.",https://www.nintendo.com/whatsnew/detail/ICGcOalwKlFoQvormp1Q9oUAmYV4zP26,"Three NES games jump, punch and blast their way to Nintendo Switch Online 
in April - Nintendo Official Site","Three NES games jump, punch and blast their way to Nintendo Switch Online 
in April - Nintendo Official Site",(direct),1531167008
Chrome,24-bit,221.241.204.35,1.3.0,ec7a52bd-b09b-4443-acfb-ab967b47da91,10.11.6,60.0.3112,1080x1783,utf-8,Mac OS X,1080x1920,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Game Guide - Nintendo Game Store,"Search for games for Nintendo 3DS and Nintendo 2DS, Wii U, and Wii 
consoles, and find out where to purchase. Filter by age range, genre, 
character, and more.",https://www.nintendo.com/games/game-guide,Game Guide - Nintendo Game Store,Game Guide - Nintendo Game Store,(direct),1531168373
Chrome,24-bit,153.142.210.4,1.3.0,c8e58692-5670-4338-a958-1298a846d782,10.12.6,60.0.3112,1440x803,utf-8,Mac OS X,1440x900,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Selects 2019 - Official Site,"Get some of the very best Wii U and Nintendo 3DS games for a suggested 
retail price of only $19.99 MSRP each with the new Nintendo Selects titles.",https://www.nintendo.com/nintendo-selects,Nintendo Selects 2019 - Official Site,Nintendo Selects 2019 - Official Site,(direct),1533161367
Chromium,24-bit,121.1.52.25,1.7.2,0af29f88-3251-4faf-bde7-9d85afc507d0,,60.0.3112,1366x630,utf-8,Ubuntu,1366x768,en-us,b706d790-9896-4a18-8e3d-2eba68b63c15,Linux x86_64,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Switch� - Official site � Nintendo gaming system,"Find out about the Nintendo Switch� system, a gaming console you can play 
both at home and on-the-go. Watch videos, learn about the games, and buy 
your system.",https://www.nintendo.com/switch/,Nintendo Switch� - Official site � Nintendo gaming system,Nintendo Switch� - Official site � Nintendo gaming system,(direct),1533161489
Chrome,24-bit,221.242.28.34,1.3.0,8342cab0-4d8d-400f-814b-499a7ce51d54,,60.0.3112,1280x624,utf-8,Windows 7,1600x900,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Super Nintendo Entertainment System�: Super NES Classic Edition � Official 
site","The Super Nintendo Entertainment System�: Super NES Classic Edition has the 
original look and feel, only smaller, and pre-loaded with 21 
games�including the never-before-released Star Fox 2 game!",https://www.nintendo.com/super-nes-classic,"Super Nintendo Entertainment System�: Super NES Classic Edition � Official 
site","Super Nintendo Entertainment System�: Super NES Classic Edition � Official 
site",https://www.twitter.com,1533160839
Chrome,24-bit,122.208.136.242,1.3.0,be4d2e4b-da1f-4277-b50b-dd599d30d10a,,60.0.3112,1368x783,utf-8,Windows,1368x912,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Minecraft: New Nintendo 3DS Edition for New Nintendo 3DS systems only - 
Nintendo Game Details","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/games/detail/minecraft-new-nintendo-3ds-edition,"Minecraft: New Nintendo 3DS Edition for New Nintendo 3DS systems only - 
Nintendo Game Details","Minecraft: New Nintendo 3DS Edition for New Nintendo 3DS systems only - 
Nintendo Game Details",(direct),1530439465
IE,24-bit,125.63.43.100,1.3.0,6d75d28a-f922-4d42-b0ad-393b9f1e8de6,,11,1366x593,utf-8,Windows 7,1366x768,ja-jp,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Accessories - Nintendo Switch - Peripherals List,"Check out featured accessories for Nintendo Switch, including cases, 
headphones, and more. Customize your system with these fun accessories!",https://www.nintendo.com/switch/buy-now/accessories/,Accessories - Nintendo Switch - Peripherals List,Accessories - Nintendo Switch - Peripherals List,(direct),1530439383
Chrome,24-bit,122.208.136.242,1.3.0,52b2d7c9-267f-4820-89cd-4b7bd2140358,,60.0.3112,1920x950,utf-8,Windows 7,1920x1080,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Switch Games - Nintendo Game Store,"Browse and buy digital games on the Nintendo game store, and automatically 
download them to your Nintendo Switch console.",https://www.nintendo.com/games/switch,Switch Games - Nintendo Game Store,Switch Games - Nintendo Game Store,(direct),1530439734
Chrome,24-bit,125.63.43.100,1.3.0,2d0ecce8-3be8-4288-ea78-54fae818ce27,,60.0.3112,1280x622,utf-8,Windows,1280x800,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,New Game Releases - Nintendo Game Store,"Take a look at upcoming video game releases for the Nintendo Switch, 
Nintendo 3DS, and Virtual Console.",https://www.nintendo.com/games/coming-soon,New Game Releases - Nintendo Game Store,New Game Releases - Nintendo Game Store,https://www.twitter.com,1530441642
Chrome,24-bit,202.228.139.164,1.3.0,222057d4-5945-40d6-a76d-d7b9bd08cde8,,60.0.3112,1920x950,utf-8,Windows,1920x1080,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Sales & Deals - Nintendo Game Store,"Take a look at Nintendo game sales and deals offered on the Nintendo Game 
Store.",https://www.nintendo.com/games/sales-and-deals,Nintendo Sales & Deals - Nintendo Game Store,Nintendo Sales & Deals - Nintendo Game Store,https://googlead.doubleclick.net,1535688999
Chrome,24-bit,153.142.210.4,1.3.0,61b45e22-6a12-466f-92b5-4842b388bae2,10.12.0,59.0.3071,1231x758,utf-8,Mac OS X,1440x900,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Game Guide - Nintendo Game Store,"Search for games for Nintendo 3DS and Nintendo 2DS, Wii U, and Wii 
consoles, and find out where to purchase. Filter by age range, genre, 
character, and more.",https://www.nintendo.com/games/game-guide,Game Guide - Nintendo Game Store,Game Guide - Nintendo Game Store,https://www.google.com,1535690965
Chrome,24-bit,221.241.204.35,1.3.0,ec7a52bd-b09b-4443-acfb-ab967b47da91,10.11.6,60.0.3112,1080x1783,utf-8,Mac OS X,1080x1920,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Game Guide - Nintendo Game Store,"Search for games for Nintendo 3DS and Nintendo 2DS, Wii U, and Wii 
consoles, and find out where to purchase. Filter by age range, genre, 
character, and more.",https://www.nintendo.com/games/game-guide,Game Guide - Nintendo Game Store,Game Guide - Nintendo Game Store,https://www.twitter.com,1535689240
Chrome,24-bit,104.129.196.71,1.7.2,b2cbc4c6-1568-4456-93f8-ac32a4a25cf6,,60.0.3112,1282x634,utf-8,Windows 8.1,1366x768,en-us,294f61fe-46e3-4de7-a8b9-9c6c50623b81,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Kirby's Extra Epic Yarn for Nintendo 3DS - Nintendo Game Details,"Learn more details about Kirby's Extra Epic Yarn for Nintendo 3DS and take 
a look at gameplay screenshots and videos.",https://www.nintendo.com/games/detail/kirbys-extra-epic-yarn-3ds,Kirby's Extra Epic Yarn for Nintendo 3DS - Nintendo Game Details,Kirby's Extra Epic Yarn for Nintendo 3DS - Nintendo Game Details,(direct),1533585560
Chrome,24-bit,126.168.31.225,1.3.0,9c5ba5fd-b1a5-4191-a5fb-7fd30e0c72cc,10.11.6,60.0.3112,1635x930,utf-8,Mac OS X,1680x1050,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Built-in Software � Nintendo 3DS� family of systems � System software,"Start having fun with your Nintendo 3DS� family system right away, thanks 
to a full suite of built-in features and apps.",https://www.nintendo.com/3ds/built-in-software/,Built-in Software � Nintendo 3DS� family of systems � System software,Built-in Software � Nintendo 3DS� family of systems � System software,https://www.google.com,1533585585
Chrome,24-bit,38.99.25.193,1.3.0,ea72378b-ad55-4cb0-b745-7234ddb0b5fb,,60.0.3112,1904x931,utf-8,Windows,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Pok�mon Direct 2.27.2019,"Nintendo Direct is the online home for official and exclusive Nintendo 
news�broadcast directly to you, the player.",https://www.nintendo.com/nintendo-direct/,Pok�mon Direct 2.27.2019,Pok�mon Direct 2.27.2019,https://www.twitter.com,1531374969
Chrome,24-bit,210.190.114.195,1.3.0,26592008-ccef-469a-871a-52337ef9d711,,61.0.3163,1918x989,utf-8,Windows 7,1920x1080,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Game Guide - Nintendo Game Store,"Search for games for Nintendo 3DS and Nintendo 2DS, Wii U, and Wii 
consoles, and find out where to purchase. Filter by age range, genre, 
character, and more.",https://www.nintendo.com/games/game-guide,Game Guide - Nintendo Game Store,Game Guide - Nintendo Game Store,https://www.facebook.com,1536610535
Chrome,24-bit,221.241.204.35,1.3.0,ec7a52bd-b09b-4443-acfb-ab967b47da91,10.11.6,60.0.3112,1920x943,utf-8,Mac OS X,1280x800,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Game Guide - Nintendo Game Store,"Search for games for Nintendo 3DS and Nintendo 2DS, Wii U, and Wii 
consoles, and find out where to purchase. Filter by age range, genre, 
character, and more.",https://www.nintendo.com/games/game-guide,Game Guide - Nintendo Game Store,Game Guide - Nintendo Game Store,(direct),1536610307
Firefox,24-bit,72.139.73.50,1.3.0,df5230a2-2250-4ca3-a261-d49d7adae0fc,,53,1855x985,utf-8,Ubuntu,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Country Selector - Official Site,"Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/countryselector,Nintendo Country Selector - Official Site,Nintendo Country Selector - Official Site,(direct),1536101575
Chrome,24-bit,113.40.153.60,1.8.3,be7940e0-16be-4112-9656-8cbe24a320e2,,60.0.3112,1920x990,utf-8,Windows,1920x1080,ja,15033d8d-7ec4-40c0-9515-586ec2eb1ae3,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Selects 2019 - Official Site,"Get some of the very best Wii U and Nintendo 3DS games for a suggested 
retail price of only $19.99 MSRP each with the new Nintendo Selects titles.",https://www.nintendo.com/nintendo-selects,Nintendo Selects 2019 - Official Site,Nintendo Selects 2019 - Official Site,(direct),1536099832
Chrome,24-bit,122.216.203.130,1.3.0,8bee7faa-22bf-478e-9af3-8260e841ce82,10.11.6,60.0.3112,2141x1133,utf-8,Mac OS X,2560x1440,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,New Game Releases - Nintendo Game Store,"Take a look at upcoming video game releases for the Nintendo Switch, 
Nintendo 3DS, and Virtual Console.",https://www.nintendo.com/games/coming-soon,New Game Releases - Nintendo Game Store,New Game Releases - Nintendo Game Store,https://googlead.doubleclick.net,1536100137
